P	T(ns)		T(точки)	n		N		Exposition(ms)	Ch1		Ch2		SS
0.003	14250.000	11200.000	1000.000	297536.000	54441.000	300938.000	2722126.000	3402.000
0.003	14350.000	11280.000	1000.000	289427.000	52931.000	292710.000	2646653.000	3283.000
0.003	14450.000	11360.000	1000.000	302497.000	55098.000	305983.000	2754976.000	3486.000
0.003	14550.000	11440.000	1000.000	314058.000	57430.000	317529.000	2871584.000	3471.000
0.003	14650.000	11520.000	1000.000	298430.000	54721.000	301795.000	2736141.000	3365.000
0.003	14750.000	11600.000	1000.000	292178.000	53561.000	295430.000	2678134.000	3252.000
0.003	14850.000	11680.000	1000.000	302441.000	55358.000	305798.000	2768009.000	3357.000
0.003	14950.000	11760.000	1000.000	306185.000	56102.000	309608.000	2805205.000	3423.000
0.003	15050.000	11840.000	1000.000	315420.000	57775.000	318919.000	2888862.000	3499.000
0.003	15150.000	11920.000	1000.000	298710.000	54670.000	301980.000	2733575.000	3270.000
0.003	15250.000	12000.000	1000.000	324108.000	59200.000	327696.000	2960120.000	3588.000
0.003	15350.000	12080.000	1000.000	315692.000	57693.000	319225.000	2884743.000	3533.000
0.003	15450.000	12160.000	1000.000	320726.000	58883.000	324207.000	2944232.000	3481.000
0.003	15550.000	12240.000	1000.000	336911.000	61545.000	340451.000	3077327.000	3540.000
0.003	15650.000	12320.000	1000.000	328874.000	59985.000	332378.000	2999372.000	3504.000
0.003	15750.000	12400.000	1000.000	328284.000	60113.000	331852.000	3005732.000	3568.000
0.003	15850.000	12480.000	1000.000	335882.000	61540.000	339409.000	3077089.000	3527.000
0.003	15950.000	12560.000	1000.000	333325.000	60982.000	336952.000	3049218.000	3627.000
0.003	16050.000	12640.000	1000.000	341363.000	62411.000	345001.000	3120628.000	3638.000
0.003	16150.000	12720.000	1000.000	342954.000	62539.000	346581.000	3127036.000	3627.000
0.003	16250.000	12800.000	1000.000	342592.000	62426.000	346238.000	3121391.000	3646.000
0.003	16350.000	12880.000	1000.000	338914.000	61951.000	342424.000	3097652.000	3510.000
0.003	16450.000	12960.000	1000.000	351542.000	64138.000	355181.000	3207010.000	3639.000
0.003	16550.000	13040.000	1000.000	338702.000	61600.000	342289.000	3080107.000	3587.000
0.003	16650.000	13120.000	1000.000	368141.000	67089.000	371903.000	3354557.000	3762.000
0.003	16750.000	13200.000	1000.000	346012.000	63234.000	349678.000	3161824.000	3611.000
0.003	16850.000	13280.000	1000.000	355432.000	64796.000	359183.000	3239908.000	3751.000
0.003	16950.000	13360.000	1000.000	365112.000	66833.000	368926.000	3341774.000	3814.000
0.003	17050.000	13440.000	1000.000	348970.000	63638.000	352538.000	3182014.000	3568.000
0.003	17150.000	13520.000	1000.000	375121.000	68518.000	378969.000	3426008.000	3848.000
0.003	17250.000	13600.000	1000.000	359638.000	65672.000	363303.000	3283706.000	3665.000
0.003	17350.000	13680.000	1000.000	388179.000	70899.000	392068.000	3545068.000	3889.000
0.003	17450.000	13760.000	1000.000	370032.000	67410.000	373767.000	3370606.000	3735.000
0.003	17550.000	13840.000	1000.000	349347.000	63769.000	352904.000	3188532.000	3557.000
0.003	17650.000	13920.000	1000.000	369538.000	67380.000	373220.000	3369096.000	3682.000
0.003	17750.000	14000.000	1000.000	374767.000	68297.000	378649.000	3414940.000	3882.000
0.003	17850.000	14080.000	1000.000	376480.000	68674.000	380262.000	3433791.000	3782.000
0.003	17950.000	14160.000	1000.000	372105.000	67949.000	375938.000	3397542.000	3833.000
0.003	18050.000	14240.000	1000.000	365855.000	66665.000	369597.000	3333350.000	3742.000
0.003	18150.000	14320.000	1000.000	387822.000	70789.000	391749.000	3539578.000	3927.000
